sentence_id,Someone,somewhere,title,article_link,Someone_first_index,Someone_last_index,somewhere_first_index,somewhere_last_index,sentence_text,paragraph_text,url,tagger,status,label,label2,start_ind,end_ind,mental_state
358188,The son of Henry J. Parker,Maidstone,Henry Parker (cricketer),https://en.wikipedia.org/wiki?curid=44600137,0,5,24,24,"The son of Henry J. Parker who was Gresham Professor of Divinity and vicar of High Halden in Kent , Parker was educated at Maidstone and at Corpus Christi College , Cambridge .","The son of Henry J. Parker who was Gresham Professor of Divinity and vicar of High Halden in Kent, Parker was educated at Maidstone and at Corpus Christi College, Cambridge. Parker played most of his early cricket as a middle-order batsman, though he rarely seemed to make many runs; an exception was his solitary appearance in the University Match between Cambridge University and Oxford in 1839, in which he made 43, by some distance his best score in first-class cricket. After a solitary appearance for Kent in 1841, the rest of his cricket was played for the amateur Gentlemen of Kent side, and though detailed scorecards from his era are not often available, he seems to have developed as a bowler: against the Gentlemen of England in 1845, he batted at No 11 but took four wickets, though the scorecard also records he bowled 12 wides. It is not known whether batted or bowled right- or left-handed, nor his style of bowling.",https://en.wikipedia.org/wiki?curid=44600137,Tagger5,not annotated,,,,,
660494,Oswald Barrett,St George 's School,Oswald Barrett,https://en.wikipedia.org/wiki?curid=57408280,0,1,5,8,Oswald Barrett was educated at St George 's School in Ramsgate .,"Oswald Barrett was educated at St George's School in Ramsgate. His father was an authority on Oriental art, and the history of London. Before the First World War, Barrett studied at the Camden School of Art in London and began to publish work as a cartoonist. During the war, he served in the Royal West Kent regiment on the North West Frontier in India, where he made drawings of army life. He had training as a violinist, and during his time in the army he played in the regimental orchestra. After the war, he returned to study in London, at the Heatherley School of Art, and Goldsmith's College School of Art.",https://en.wikipedia.org/wiki?curid=57408280,Tagger5,not annotated,,,,,
469750,Linton,Nelson College,Con Linton,https://en.wikipedia.org/wiki?curid=42091921,6,6,10,11,"Born in Nelson in 1938 , Linton was educated at Nelson College from 1951 to 1952 .","Born in Nelson in 1938, Linton was educated at Nelson College from 1951 to 1952. He died at his home in Auckland on 30 December 2016, and was survived by his wife.",https://en.wikipedia.org/wiki?curid=42091921,Tagger5,not annotated,,,,,
651242,She,North London Collegiate School,Margaret Elizabeth Buchanan,https://en.wikipedia.org/wiki?curid=57407838,0,0,4,7,She was educated at North London Collegiate School .,"Buchanan was born in Clerkenwell, London, to Albert Buchanan, a physician, and Elizabeth Anne Blake. She was educated at North London Collegiate School. She qualified as a pharmacist in 1887 having served her apprenticeship with her father, and subsequently with Isabella Clarke-Keer and her husband Thomas Keer. She enrolled as a student in the Pharmaceutical Society's School of Pharmacy in Bloomsbury Square in 1886. She passed the Minor exam and registered as a Chemist and Druggist later that year. She passed the Major examination in 1887, gaining a silver medal for taking second place in the Pereira competition, the first woman to achieve this.",https://en.wikipedia.org/wiki?curid=57407838,Tagger5,not annotated,,,,,
1144731,Marsh,Ilford County High School,Ricky Marsh (journalist),https://en.wikipedia.org/wiki?curid=46396848,0,0,4,7,"Marsh was educated at Ilford County High School after which he worked for the "" Ilford Guardian "" and the "" Dagenham Post "" .","Marsh was educated at Ilford County High School after which he worked for the ""Ilford Guardian"" and the ""Dagenham Post"". He worked as a Bevin Boy and subsequently as an officer in the Royal Army Service Corps and as a public relations officer in postwar Germany. Marsh then worked for British United Press and Associated Press before joining Reuters and lastly ""The Daily Telegraph"".",https://en.wikipedia.org/wiki?curid=46396848,Tagger5,not annotated,,,,,
837282,women,Cathar communal homes,Catharism,https://en.wikipedia.org/wiki?curid=7630,8,8,1,3,"In Cathar communal homes ( ostals ) , women were educated in the faith , and these women would go on to bear children who would then also become believers .","While women perfects rarely traveled to preach the faith, they still played a vital role in the spreading of the Catharism by establishing group homes for women. Though it was extremely uncommon, there were isolated cases of female Cathars leaving their homes to spread the faith. In Cathar communal homes (ostals), women were educated in the faith, and these women would go on to bear children who would then also become believers. Through this pattern the faith grew exponentially through the efforts of women as each generation passed.",https://en.wikipedia.org/wiki?curid=7630,Tagger5,not annotated,,,,,
653600,He,the 1960s,Kevin Roberts (businessman),https://en.wikipedia.org/wiki?curid=7546349,0,0,9,10,He was educated at Lancaster Royal Grammar School in the 1960s .,Roberts was born and raised in Lancaster in the northwest of England. He was educated at Lancaster Royal Grammar School in the 1960s. He then became an assistant brand manager for Mary Quant Cosmetics in 1969. Roberts was later promoted to a brand manager.,https://en.wikipedia.org/wiki?curid=7546349,Tagger5,not annotated,,,,,
556184,He,Merchant Taylors,P. P. Hutchins,https://en.wikipedia.org/wiki?curid=31442197,0,0,4,5,He was educated at Merchant Taylors ' and Haileybury .,"Hutchins was born on 28 January 1838 to William Hutchins. He was educated at Merchant Taylors' and Haileybury. In 1857, Hutchins entered the Indian civil service. Hutchins also studied law and qualified for the bar in 1875.",https://en.wikipedia.org/wiki?curid=31442197,Tagger5,not annotated,,,,,
938964,He,Eton College,"Sir Herbert Croft, 9th Baronet",https://en.wikipedia.org/wiki?curid=29553575,0,0,4,5,"He was educated at Eton College and at Merton College , Oxford graduating BA in 1860 and MA in 1864 .","Croft was the son of Sir Archer Denman Croft, 8th Baronet and his wife Julia Barbara Corbet, widow of Athelstan Corbet and daughter of General Garstin. He was educated at Eton College and at Merton College, Oxford graduating BA in 1860 and MA in 1864. He was called to the bar at the Inner Temple in 1861 and went the Oxford Circuit. He inherited the baronetcy on the death of his father in 1865.",https://en.wikipedia.org/wiki?curid=29553575,Tagger5,not annotated,,,,,
557424,Houri,Paris,Cyril Houri,https://en.wikipedia.org/wiki?curid=12558725,0,0,4,4,"Houri was educated in Paris before graduating with an MS degree in both engineering and computer science from the National Polytechnic Institute of Toulouse , France in 1992 .","Houri was educated in Paris before graduating with an MS degree in both engineering and computer science from the National Polytechnic Institute of Toulouse, France in 1992. He moved to New York City in 1996 to take a job designing financial software. In 1999, Houri founded InfoSplit Inc., a pioneer in IP geolocation, which identifies the geographic location of an Internet user. Houri designed and patented some of the technology that is now commonly used to geolocate website visitors. Houri’s patent is now co-owned by Microsoft and Quova.",https://en.wikipedia.org/wiki?curid=12558725,Tagger5,not annotated,,,,,
